category,text,label
electronics,can't install out of box,negative
electronics,don't buy anything from creative!!!,negative
electronics,not worth the headache,negative
electronics,disappointing producet,negative
electronics,poorly made instructions unclear may have damaged my laptop,negative
electronics,this is a bad product waste your money on something else.,negative
electronics,wireless headphones,negative
electronics,a certainty for breaking into pieces!,negative
electronics,bad connectors,negative
electronics,how can this not have a built in microphone,negative
electronics,good tv but ..,negative
electronics,bad product / bad company,negative
electronics,never got past installation setup-customer service bad,negative
electronics,easy installation but stop working after 4 months,negative
electronics,don't buy - take your cash elsewhere,negative
electronics,beware of used typewriters,negative
electronics,didn't work for me,negative
electronics,usefull information,negative
electronics,worked for a while but not that great,negative
electronics,worked for 1 year but i am trying a logitech now,negative
electronics,quite possibly the worst mouse in the history of all mice!!!!!,negative
electronics,worked for only 3 months,negative
electronics,was not able to record longer songs,negative
electronics,took it back,negative
electronics,good idea not so good product,negative
electronics,not suitable for use in a moving vehicle,negative
electronics,hate it...,negative
electronics,it'll do in a pinch,negative
electronics,out of the box and didnt connect to the internet,negative
electronics,second one just quit working,negative
electronics,dont buy this here !!!!!!!!,negative
electronics,why oh why???,negative
electronics,wonderful drive if it only lasted,negative
electronics,this product stinks,negative
electronics,rma issued,negative
electronics,wow i should've done research.,negative
electronics,misleading product description,negative
electronics,simply unacceptable!,negative
electronics,warning check battery and bad customer service,negative
electronics,nice feel but terrible tracking--huge lag time,negative
electronics,the mouse with parkinson's disease,negative
electronics,just ok,negative
electronics,mine died too....,negative
electronics,died after 4 months,negative
electronics,poor setup terrible support good range,negative
electronics,frustration doesn't cover it!,negative
electronics,multiple failures,negative
electronics,poor quality!,negative
electronics,bad static poor reception!!,negative
electronics,fatal design flaw,negative
electronics,motorola lost a loyal customer,negative
electronics,don't get the cordless sets!!,negative
electronics,good looking clumsy to use,negative
electronics,stupidity at its best,negative
electronics,avoid if you live in or near a major city,negative
electronics,great until it broke no response from uniden,negative
electronics,the vendor delivered a defective unit.,negative
electronics,did not work in sony psp,negative
electronics,lack of bass too much treble.,negative
electronics,fleecing loyal apple buyers,negative
electronics,don't consider this product,negative
electronics,extremely poor software package that makes it very disappointing,negative
electronics,severe connection issues,negative
electronics,hardware is fine - software is worst i have ever dealt with,negative
electronics,waste of time waste of money,negative
electronics,vonage is a sinking ship,negative
electronics,stay away from vonage,negative
electronics,stay away from vonage!,negative
electronics,don't buy,negative
electronics,headphone jack becomes loose,negative
electronics,decent features bad sound,negative
electronics,this is a substandard product. pass on it.,negative
electronics,here's what your buying!,negative
electronics,no insert or escape keys!!!,negative
electronics,"mouse works great ... except for the middle ""wheel"" button.",negative
electronics,don't buy!!,negative
electronics,blah sound overall,negative
electronics,where's the headphone jack jack?,negative
electronics,don't buy the generic one,negative
electronics,i don't know what i can do with this,negative
electronics,everyone should own one,positive
electronics,breif review,positive
electronics,works fine.,positive
electronics,affordable and effective,positive
